health,place,side,Y,X,Z,tick,steamid,name,round_num
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12716,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12716,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12716,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12716,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12716,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12716,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12716,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12716,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12716,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12717,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12717,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12717,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12717,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12717,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12717,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12717,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12717,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12717,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12717,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12718,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12718,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12718,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12718,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12718,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12718,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12718,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12718,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12718,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12718,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12719,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12719,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12719,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12719,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12719,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12719,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12719,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12719,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12719,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12719,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12720,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12720,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12720,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12720,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12720,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12720,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12720,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12720,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12720,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12720,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12721,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12721,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12721,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12721,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12721,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12721,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12721,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12721,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12721,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12721,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12722,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12722,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12722,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12722,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12722,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12722,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12722,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12722,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12722,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12722,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12723,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12723,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12723,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12723,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12723,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12723,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12723,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12723,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12723,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12723,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12724,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12724,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12724,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12724,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12724,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12724,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12724,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12724,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12724,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12724,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12725,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12725,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12725,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12725,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12725,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12725,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12725,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12725,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12725,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12725,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12726,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12726,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12726,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12726,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12726,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12726,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12726,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12726,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12726,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12726,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12727,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12727,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12727,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12727,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12727,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12727,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12727,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12727,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12727,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12727,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12728,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12728,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12728,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12728,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12728,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12728,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12728,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12728,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12728,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12728,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12729,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12729,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12729,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12729,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12729,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12729,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12729,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12729,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12729,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12729,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12730,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12730,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12730,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12730,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12730,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12730,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12730,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12730,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12730,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12730,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12731,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12731,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12731,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12731,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12731,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12731,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12731,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12731,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12731,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12731,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12732,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12732,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12732,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12732,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12732,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12732,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12732,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12732,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12732,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12732,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12733,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12733,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12733,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12733,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12733,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12733,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12733,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12733,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12733,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12733,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12734,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12734,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12734,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12734,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12734,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12734,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12734,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12734,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12734,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12734,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12735,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12735,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12735,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12735,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12735,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12735,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12735,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12735,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12735,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12735,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12736,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12736,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12736,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12736,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12736,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12736,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12736,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12736,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12736,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12736,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12737,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12737,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12737,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12737,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12737,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12737,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12737,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12737,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12737,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12737,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12738,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12738,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12738,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12738,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12738,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12738,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12738,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12738,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12738,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12738,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12739,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12739,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12739,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12739,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12739,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12739,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12739,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12739,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12739,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12739,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12740,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12740,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12740,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12740,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12740,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12740,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12740,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12740,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12740,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12740,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12741,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12741,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12741,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12741,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12741,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12741,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12741,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12741,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12741,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12741,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12742,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12742,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12742,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12742,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12742,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12742,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12742,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12742,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12742,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12742,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12743,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12743,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12743,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12743,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12743,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12743,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12743,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12743,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12743,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12743,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12744,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12744,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12744,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12744,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12744,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12744,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12744,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12744,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12744,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12744,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12745,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12745,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12745,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12745,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12745,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12745,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12745,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12745,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12745,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12745,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12746,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12746,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12746,76561198210626739,zweih,1
100,CTSpawn,ct,-1976.0,-1776.0,-263.96875,12746,76561198242950384,max,1
100,TSpawn,t,-64.0,1136.0,-164.49915,12746,76561198028292758,HObbit,1
100,TSpawn,t,-160.0,1136.0,-164.43054,12746,76561198141272052,xiELO,1
100,CTSpawn,ct,-1896.0,-1720.0,-267.6023,12746,76561198216891576,dgt,1
100,CTSpawn,ct,-1976.0,-1656.0,-267.4583,12746,76561198067722198,luchov,1
100,CTSpawn,ct,-1800.0,-1656.0,-267.20642,12746,76561198195642865,meyern,1
100,TSpawn,t,-307.0,1216.0,-164.81482,12746,76561198036125584,Jame,1
100,TSpawn,t,32.0,1296.0,-167.96875,12747,76561198356252021,slaxejezzz,1
100,CTSpawn,ct,-1800.0,-1776.0,-263.96875,12747,76561198319723208,HUASOPEEK,1
100,TSpawn,t,32.0,1136.0,-164.78845,12747,76561198210626739,zweih,1
